fold,method,SPS,M_total,student,embedding,regressor,variant,median_rrmse_fold,rrmse_domain1,rrmse_domain2,rrmse_domain3,rrmse_domain4,rrmse_domain5,rrmse_domain6,rrmse_domain7,rrmse_domain8,rrmse_domain9,rrmse_domain10,rrmse_domain11,rrmse_domain12,rrmse_domain13,rrmse_domain14
81,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.9417749643325806,0.06724913418292999,0.6746613383293152,1.9028465747833252,1.1268479824066162,1.0007516145706177,0.8827982544898987,4.115132808685303,1.6232143640518188,0.6854920387268066,0.7234104871749878,1.548704981803894,1.0817382335662842,0.3699289858341217,0.3339611887931824
82,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.7498923540115356,0.07398112863302231,0.15964488685131073,1.069049596786499,0.41418659687042236,0.14390310645103455,4.253230094909668,2.2912652492523193,3.5486931800842285,1.3004461526870728,3.963444948196411,0.26462987065315247,0.38492998480796814,0.9841593503952026,0.5156253576278687
83,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.5062591433525085,0.4291013777256012,2.116861343383789,0.7042378783226013,2.2302327156066895,0.16907359659671783,1.9532028436660767,0.21928563714027405,0.2829505205154419,5.081757068634033,0.21899110078811646,0.28004583716392517,8.262362480163574,0.5307677984237671,0.4817504584789276
84,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.513515830039978,0.5843158960342407,0.5015441179275513,0.5965520739555359,0.2115146368741989,0.7133813500404358,0.51228928565979,0.24152885377407074,0.1736132949590683,0.04810470715165138,0.5777751803398132,3.2550241947174072,0.5147424340248108,0.36435389518737793,1.045111060142517
85,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.4709260165691376,0.11810506880283356,0.8105325698852539,0.5687351822853088,0.3731168508529663,0.26618871092796326,0.7937231063842773,2.851785898208618,0.7110049724578857,0.13312925398349762,0.10259465873241425,0.6078751683235168,0.23943181335926056,0.08285129815340042,1.080395221710205
86,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.6000315546989441,58.0128059387207,1.6039408445358276,0.02564588189125061,5.075163841247559,0.3730778396129608,0.27711138129234314,0.3693298101425171,0.4556608498096466,1.652101755142212,1.2190232276916504,0.3143308758735657,0.7444022297859192,0.07711243629455566,8.20370864868164
87,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.8799620270729065,0.29707083106040955,1.1468781232833862,15.439789772033691,1.0864185094833374,1.6597998142242432,0.9108886122703552,0.8490354418754578,0.5631641745567322,0.07678936421871185,1.2714684009552002,0.20442070066928864,0.41645270586013794,4.987155914306641,0.31949934363365173
88,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.8109046816825867,0.22013525664806366,1.8099573850631714,0.4826555848121643,0.00022154148609843105,0.01527918130159378,0.6514994502067566,8.288166046142578,1.3006683588027954,0.6407921314239502,1.1470402479171753,0.9703099131584167,2.0172574520111084,0.17817683517932892,1.790715217590332
89,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.9487606883049011,3.221198558807373,1.5004444122314453,0.44313541054725647,0.9720252156257629,0.35555657744407654,0.38452908396720886,0.5542032122612,3.497635841369629,4.190830230712891,2.022937297821045,0.2126435935497284,0.09013678878545761,2.6666598320007324,0.9254961609840393
90,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.6836379766464233,1.2090283632278442,0.2701197862625122,9.982685089111328,1.0181231498718262,0.0746111050248146,0.511987030506134,2.9771933555603027,0.40314462780952454,0.9681967496871948,0.11778337508440018,2.074202537536621,0.33897915482521057,0.0281219482421875,0.8552889227867126
91,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.8225154876708984,0.630560040473938,0.42504796385765076,20.307104110717773,6.145976543426514,1.6051877737045288,1.2222845554351807,0.6123986840248108,0.9086405038833618,0.0542217381298542,0.12069153785705566,0.936252236366272,0.06506016105413437,1.66264009475708,0.7363905310630798
92,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.7338305711746216,20.693906784057617,1.1243200302124023,0.47099539637565613,1.3365716934204102,0.7187060713768005,1.189429759979248,0.7489551305770874,0.34369519352912903,0.3598199188709259,7.466203212738037,0.3505025804042816,0.7002099752426147,0.18150968849658966,0.9523739814758301
93,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.7061490416526794,2.0057754516601562,0.23154190182685852,0.7401877641677856,1.239296317100525,0.3901829421520233,1.4671485424041748,65.80329895019531,0.32830560207366943,1.0895198583602905,0.6721103191375732,1.1213971376419067,0.054263316094875336,0.4712170660495758,0.5648242235183716
94,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.646222710609436,3.057027816772461,0.1810431331396103,0.5563004016876221,4.94735860824585,0.7361449599266052,0.002058660378679633,0.41554832458496094,0.3982936441898346,0.39857059717178345,0.9628111720085144,2.3721718788146973,0.14338918030261993,1.2587679624557495,4.214452266693115
95,gemma,4,384,S1,e5_base,chain_ERCcv_lr,baseline,0.8217483758926392,0.4674599766731262,0.21750350296497345,10.507486343383789,0.3252686560153961,0.31103435158729553,8.151223182678223,3.279995918273926,0.9011017680168152,0.9273607134819031,1.398109793663025,0.394420862197876,0.3701312243938446,1.842548131942749,0.7423950433731079
